dht11_temp_c,status
26.73977971389378,healthy
27.319308690789402,healthy
27.126911201318073,healthy
27.17543068288388,healthy
27.055259626540526,healthy
27.087343060250397,healthy
26.75893961670039,healthy
26.831452880077677,healthy
27.080170638639064,healthy
26.74291477500241,healthy
27.075930903712596,healthy
27.25614013923344,healthy
27.077176339240978,healthy
27.214399965955018,healthy
27.205575329638812,healthy
26.865277253419503,healthy
27.083116259297974,healthy
27.096453326197075,healthy
27.12846739731531,healthy
27.234247153164173,healthy
26.95786770629812,healthy
27.124146168750848,healthy
26.914202872418432,healthy
27.033641841314388,healthy
26.89426103868634,healthy
27.002668627599576,healthy
27.34707600805447,healthy
26.989169645202157,healthy
26.918898133054515,healthy
27.186192205512103,healthy
26.942809264160957,healthy
27.252846774038478,healthy
26.95225589651335,healthy
26.962847528504124,healthy
26.86557329083549,healthy
26.929109704663265,healthy
26.926216260878157,healthy
27.0892483202309,healthy
27.027824921396586,healthy
27.16415515944685,healthy
26.917528630460335,healthy
27.127712744590113,healthy
27.028328393634958,healthy
26.77457583311429,healthy
27.175057209413836,healthy
26.64426063230026,healthy
26.475990233144582,healthy
26.88347881217118,healthy
26.895481137738958,healthy
26.760989386091943,healthy
26.87130181436919,healthy
26.902064231970684,healthy
26.78603410179615,healthy
27.059648455181026,healthy
26.972312036000062,healthy
26.98321515895004,healthy
26.924714882718792,healthy
27.146542623284542,healthy
26.881854823070427,healthy
26.801988682338948,healthy
27.070122659358265,healthy
27.17453452675531,healthy
26.966653675964125,healthy
27.13502923348903,healthy
26.73643622668831,healthy
27.00028907594563,healthy
27.122224738228315,healthy
26.80147646092363,healthy
27.10096705110724,healthy
27.0268583614718,healthy
27.273200238098543,healthy
26.854244774849914,healthy
27.09296486530399,healthy
27.054847245246066,healthy
26.85135442294723,healthy
26.964589072633967,healthy
26.937872436284948,healthy
27.080284286383826,healthy
27.19168207033833,healthy
27.24463138958693,healthy
26.871293364216566,healthy
27.21508736405902,healthy
26.9635663372014,healthy
26.86795599464727,healthy
26.828131342819763,healthy
26.983432653170226,healthy
27.04007674517097,healthy
26.85560488735496,healthy
26.74369338229653,healthy
26.79621449909021,healthy
27.000702146290894,healthy
26.901994049144363,healthy
27.122581111608728,healthy
26.72732069645869,healthy
26.88387447269436,healthy
27.00894747528381,healthy
26.796560386299284,healthy
26.92013232720581,healthy
26.57526125424734,healthy
26.819135374866008,healthy
26.66421988783046,healthy
26.851295107916574,healthy
26.990341233849506,healthy
26.863564549142513,healthy
26.860529482627307,healthy
27.03263977139038,healthy
27.16919639423149,healthy
27.104183570573454,healthy
26.946819287665743,healthy
27.027555427883723,healthy
27.047386139417533,healthy
26.89675586423259,healthy
27.133813268464912,healthy
27.009814614247563,healthy
27.046102667539426,healthy
26.803211196735724,healthy
26.939225653670043,healthy
27.05918810645931,healthy
27.060616305119098,healthy
26.952640199970073,healthy
26.93385242825461,healthy
27.05065691321322,healthy
27.23394185136146,healthy
26.706968838260785,healthy
26.847875886894354,healthy
26.981787002755105,healthy
27.02581673571326,healthy
26.735916507701656,healthy
26.95115716464532,healthy
26.68343401150747,healthy
26.939330485361456,healthy
26.68653311407876,healthy
26.892433419327972,healthy
26.83274938173748,healthy
27.131323188171653,healthy
27.047758194120473,healthy
26.733709103014846,healthy
26.855439870592093,healthy
26.702342348138327,healthy
26.888692435384254,healthy
26.992652878557287,healthy
26.840523432915557,healthy
27.002596529063847,healthy
26.836974094589106,healthy
27.14843606941526,healthy
27.130030593877922,healthy
26.942870479808665,healthy
26.832187434409853,healthy
27.09872997914945,healthy
27.15769872799366,healthy
26.931600226960608,healthy
26.88901627102748,healthy
26.83045645636373,healthy
27.089180654151953,healthy
27.151417447262624,healthy
26.659629955844583,healthy
26.948985337811312,healthy
26.951074743731937,healthy
27.021696717911325,healthy
26.97675025242508,healthy
26.990652551758323,healthy
26.978870999457097,healthy
26.729499281701866,healthy
27.06034904014432,healthy
26.979191759011957,healthy
27.35580553403139,healthy
26.642919937500796,healthy
26.930887882007635,healthy
27.0984314492223,healthy
27.0100677140741,healthy
27.12864039412097,healthy
27.011868610913492,healthy
26.986524631367267,healthy
26.98703155732336,healthy
27.05760482057567,healthy
26.90584421839204,healthy
26.90117183867184,healthy
27.04371250810063,healthy
26.697081561100973,healthy
26.812709679029435,healthy
26.663628295884784,healthy
26.84263832220545,healthy
26.879351790213587,healthy
26.77132266225747,healthy
26.838278591220107,healthy
27.09109576910115,healthy
26.902359930956784,healthy
26.836153639785593,healthy
26.93753523096884,healthy
26.91322608710841,healthy
27.001263891037663,healthy
27.032046754915612,healthy
27.26646888082272,healthy
27.009775693037728,healthy
26.968043093657997,healthy
27.15837836939813,healthy
27.004249078794228,healthy
26.796699769735362,healthy
26.852304884581116,healthy
26.96916876646708,healthy
27.01926700117758,healthy
27.04640551602669,healthy
26.998739163525894,healthy
26.836618905162588,healthy
26.749958315877688,healthy
26.904962345434868,healthy
26.740444128693902,healthy
27.07415244356377,healthy
26.904447175280026,healthy
27.093252797054166,healthy
26.954033452389204,healthy
26.7885608930982,healthy
26.841894162706783,healthy
27.037749180550275,healthy
26.724281687322005,healthy
27.20721452578316,healthy
26.965978666556996,healthy
26.977685403010092,healthy
26.796696449526635,healthy
27.02188123817389,healthy
27.006398780007153,healthy
27.096695640717968,healthy
26.85283059452712,healthy
27.032990819737964,healthy
26.766926567338704,healthy
26.90815175114486,healthy
26.83214476159744,healthy
27.031328666952085,healthy
26.98431838595956,healthy
26.810275548907715,healthy
27.050336399697176,healthy
26.920319557756567,healthy
27.215157376128545,healthy
26.789527724714194,healthy
26.812975911505323,healthy
26.91432162068885,healthy
26.869284847886192,healthy
27.053474440669707,healthy
27.02437496579421,healthy
26.803120940449027,healthy
26.73124293118178,healthy
26.6073318947089,healthy
26.695397019662185,healthy
27.210270560963707,healthy
26.708807476540695,healthy
26.881399147342584,healthy
26.98011569037621,healthy
26.823227443198743,healthy
27.072442688140605,healthy
26.97036244677637,healthy
26.843465960315104,healthy
27.14451071470281,healthy
26.698662249450543,healthy
27.006297730465757,healthy
26.907862005034055,healthy
26.84567343245442,healthy
27.069280932048542,healthy
26.85720560121362,healthy
26.597038738830953,healthy
26.804569580754848,healthy
27.13598242221305,healthy
26.850980203713018,healthy
26.816621371469743,healthy
26.82769058585243,healthy
26.865444445752498,healthy
26.7210412737226,healthy
26.882966471134402,healthy
27.032967258363303,healthy
26.745882369078863,healthy
26.92784286348469,healthy
27.060716777167052,healthy
26.984255897597127,healthy
26.843875892191182,healthy
26.90656175542915,healthy
26.85726302581057,healthy
27.249453985210607,healthy
26.70833467408023,healthy
26.78071359769611,healthy
27.211441513871783,healthy
27.03177322538205,healthy
27.06516805764593,healthy
26.961014864881996,healthy
27.006255171543607,healthy
27.022753374115076,healthy
26.750431557146715,healthy
26.85380306361089,healthy
26.856232758091927,healthy
27.05106260549213,healthy
27.069270405033883,healthy
27.094549834409406,healthy
27.048290393052604,healthy
26.920549503663107,healthy
26.857901769991646,healthy
27.030830807533476,healthy
26.698408130312885,healthy
26.99295223976352,healthy
27.040451165165408,healthy
27.076253773286112,healthy
26.657210573727077,healthy
26.964497978912448,healthy
26.735440416290096,healthy
26.895356648185846,healthy
27.05634308217983,healthy
27.269157499550342,healthy
26.862567068957524,healthy
26.83284639259988,healthy
26.99927305184992,healthy
27.059766612776365,healthy
26.71331984905837,healthy
27.10556661999746,healthy
26.88547788533942,healthy
26.904243562568183,healthy
27.13603691047669,healthy
27.15282333230705,healthy
26.683643160809723,healthy
26.959746559028595,healthy
27.194066267013316,healthy
27.290914642058382,healthy
26.89331487579487,healthy
26.84470032530926,healthy
26.80182775006147,healthy
27.028351737736113,healthy
27.079873600113572,healthy
26.750697752586472,healthy
26.86954193502686,healthy
27.038202702536452,healthy
26.909281346740737,healthy
26.776377316412013,healthy
26.872385979665285,healthy
26.693815160450907,healthy
27.15723732391973,healthy
26.774293665506583,healthy
26.7171508782863,healthy
27.126525505060776,healthy
26.786230147054052,healthy
26.7079398849283,healthy
27.05778354925408,healthy
27.048258474449902,healthy
26.948428166930462,healthy
27.04977277166902,healthy
26.93174759935185,healthy
27.20224223428856,healthy
26.977185029909545,healthy
26.781793805087194,healthy
27.076611564998867,healthy
26.903776447199917,healthy
26.968648886738762,healthy
27.04850490069937,healthy
26.891190335183936,healthy
26.96276714284278,healthy
26.84139025299175,healthy
26.69579542745608,healthy
26.725142154894012,healthy
26.950307276722683,healthy
26.95710637611695,healthy
27.264912534912284,healthy
27.150314168220287,healthy
26.986956085974867,healthy
26.95324503351986,healthy
26.721094815485376,healthy
26.765128439743975,healthy
26.960722976662627,healthy
27.125417061027505,healthy
26.982771491435237,healthy
27.0739033417099,healthy
26.83256029350878,healthy
26.85829958810706,healthy
26.985822812020977,healthy
26.74021623252746,healthy
26.936226930821178,healthy
27.092470650404074,healthy
26.878721934549535,healthy
26.99946581920674,healthy
26.74137551391108,healthy
27.132345670086107,healthy
26.98004029509215,healthy
26.782183735427946,healthy
26.888424499564938,healthy
26.620902581086657,healthy
26.797139740819276,healthy
26.927633954412123,healthy
26.713688398027085,healthy
26.937656973419692,healthy
26.982957221527084,healthy
26.751526669923663,healthy
26.73559395224446,healthy
26.88126110330683,healthy
26.93120720572555,healthy
26.817710301569026,healthy
26.65616832623548,healthy
26.8386669543046,healthy
26.968292199316917,healthy
27.01359921933589,healthy
26.870164703085376,healthy
26.934001643893687,healthy
26.928573522374247,healthy
26.96995942124479,healthy
26.787561654563753,healthy
26.790341843661082,healthy
27.094385010241112,healthy
26.971453702097378,healthy
27.012733504931173,healthy
26.929301995063195,healthy
27.044993375181246,healthy
26.999859943624184,healthy
26.865493719813887,healthy
27.02494132857695,healthy
26.782554400600407,healthy
26.856156779834826,healthy
27.011008656127014,healthy
26.871917649425953,healthy
26.936901796449806,healthy
26.73723063518388,healthy
26.802317594452745,healthy
27.033397994216024,healthy
26.99253316174793,healthy
27.054330833238218,healthy
26.851549805616887,healthy
26.874388470712965,healthy
26.770321448077166,healthy
26.70493547177553,healthy
26.864988602944766,healthy
26.914137139475045,healthy
27.003061772729026,healthy
26.877935930122995,healthy
26.93237814484448,healthy
26.977520975203223,healthy
26.94655705256704,healthy
26.8844750917651,healthy
26.772406749971545,healthy
27.04769436866549,healthy
26.97093839381991,healthy
26.73270730508654,healthy
26.8588697072358,healthy
27.080184512883534,healthy
26.67564621542885,healthy
27.27139258560649,healthy
26.441088546682295,healthy
26.865431212389325,healthy
27.038223173358347,healthy
26.801012977342527,healthy
26.674805838644716,healthy
27.22281053958415,healthy
26.90690395997193,healthy
26.931152890842885,healthy
26.636581903778172,healthy
26.753381572560055,healthy
26.867728490051444,healthy
26.62721270308761,healthy
26.934886016571163,healthy
26.910222154661778,healthy
26.993899725166628,healthy
26.941430484918815,healthy
27.18729470030528,healthy
26.89812100040018,healthy
26.84126609407794,healthy
26.92305566496804,healthy
27.10357332236865,healthy
26.8875667627515,healthy
26.9430389101903,healthy
27.105511774918995,healthy
27.056800411092336,healthy
26.66542302473835,healthy
26.699720397433513,healthy
26.681863596811542,healthy
26.94491076529989,healthy
27.088562600091706,healthy
26.98648639586675,healthy
26.862497542363837,healthy
26.92543459861085,healthy
26.829937074036913,healthy
27.031629489698854,healthy
26.882533042123384,healthy
27.019224950587798,healthy
26.854099370165635,healthy
26.98685502876742,healthy
26.922810739507984,healthy
26.750064011558635,healthy
26.935944541530343,healthy
26.849279860214388,healthy
26.878331160860405,healthy
26.89761059529359,healthy
26.82818672748999,healthy
26.700119724069314,healthy
27.10199072509297,healthy
26.992167443637612,healthy
26.976223560537935,healthy
26.994790486056523,healthy
26.912768027939137,healthy
26.736872557843455,healthy
26.938831023379272,healthy
26.88900669145924,healthy
27.025329645155914,healthy
26.99774789857991,healthy
26.803974521463324,healthy
26.772948678500505,healthy
26.80858698857622,healthy
26.90793227667647,healthy
27.02202357193069,healthy
26.80161371418896,healthy
26.813240608966826,healthy
26.980940851902794,healthy
26.839835136813956,healthy
26.97580799992995,healthy
26.781782378609407,healthy
26.861220123673736,healthy
26.84381377856296,healthy
26.719313109054866,healthy
27.035986282926036,healthy
26.916167018309473,healthy
26.81935201726761,healthy
26.73355679832762,healthy
26.730642408853363,healthy
26.719269453103507,healthy
26.938448329888878,healthy
27.045673680169568,healthy
26.78044414005172,healthy
26.928331280818476,healthy
26.87437908096098,healthy
26.94732642610277,healthy
26.807378187705815,healthy
27.024711529758545,healthy
26.949840869302076,healthy
26.818045427893274,healthy
26.995032725653964,healthy
26.902387596652403,healthy
26.955515840194945,healthy
27.021011477166724,healthy
26.890962680558847,healthy
27.05223534865807,healthy
26.983976898020206,healthy
27.062342259383716,healthy
26.724004546758433,healthy
26.916267042889817,healthy
26.732824351357408,healthy
27.000032146239143,healthy
26.79224004400296,healthy
26.698059925391785,healthy
26.899382694879193,healthy
26.77275158276529,healthy
26.687548104101747,healthy
26.774048123328285,healthy
26.916103702944913,healthy
26.898355940312342,healthy
27.031488350312934,healthy
26.999596494961782,healthy
26.709322334445492,healthy
26.933755745218438,healthy
26.83936132187688,healthy
26.909247569822842,healthy
26.775210481855712,healthy
26.877868740037542,healthy
26.75180088550031,healthy
26.803129354233885,healthy
26.760785809441845,healthy
26.95236004788671,healthy
26.75900089455109,healthy
27.14647609319456,healthy
26.648652705301902,healthy
27.01185025022366,healthy
26.824250087135983,healthy
26.78963573295586,healthy
26.97031850677933,healthy
26.907597363797116,healthy
26.65546421862256,healthy
26.786081734223835,healthy
26.80117602801883,healthy
26.840020316937526,healthy
26.836634844711206,healthy
26.78582055885404,healthy
26.933985696220017,healthy
26.926175574349333,healthy
26.948568828418672,healthy
26.911712857401447,healthy
27.08562077019664,healthy
27.24299767106781,healthy
27.150363924830565,healthy
27.068620918988977,healthy
26.771318635144674,healthy
27.163709101387287,healthy
26.603788662970423,healthy
26.96311527615086,healthy
26.956466174087396,healthy
26.93928813010572,healthy
26.628663776942258,healthy
26.959875977955477,healthy
26.93648729653795,healthy
27.102888403469482,healthy
26.95754994656607,healthy
26.84365257083249,healthy
26.79082011897307,healthy
26.850191438915807,healthy
26.681134474438274,healthy
26.644317204951395,healthy
26.900111341483917,healthy
26.817166127753733,healthy
27.12623047601219,healthy
26.875780577807596,healthy
27.016004570310532,healthy
26.92500060984104,healthy
26.904051877379164,healthy
26.795178467167595,healthy
26.752496645953986,healthy
26.964757655934697,healthy
26.85893523014335,healthy
27.11150910833872,healthy
27.08258321394756,healthy
26.92940387054701,healthy
26.75769489727926,healthy
27.06849432039381,healthy
26.719687353759458,healthy
26.89042708317976,healthy
26.97497448785856,healthy
26.807456694909163,healthy
26.862245937097203,healthy
26.788860534967878,healthy
26.968280818377643,healthy
26.64860031445986,healthy
26.917960343200207,healthy
26.993203175478527,healthy
26.682345963230357,healthy
26.901217297097133,healthy
26.96398557845381,healthy
26.836158797758863,healthy
26.853699309494473,healthy
27.017149929689843,healthy
27.005849052378064,healthy
27.12326421493288,healthy
27.099639809514517,healthy
26.883290141347267,healthy
27.029498290784847,healthy
26.65230576699937,healthy
26.68353613759944,healthy
26.990984489817876,healthy
27.17460792506667,healthy
26.816555675418172,healthy
27.054911432308383,healthy
26.864500730484696,healthy
26.985273598366383,healthy
27.07314344726953,healthy
26.919096505426488,healthy
26.952266312898768,healthy
26.795805949763725,healthy
26.937004317131375,healthy
27.02982360696312,healthy
26.87705012318141,healthy
26.92103071319913,healthy
26.5802837766372,healthy
26.940178472990436,healthy
27.120632430640534,healthy
27.170115001625398,healthy
26.549002325169226,healthy
26.774652394489383,healthy
26.906631028348368,healthy
27.035049275161764,healthy
26.682180983647743,healthy
26.671056235608773,healthy
26.82410322742114,healthy
26.710420668946046,healthy
26.85900716888559,healthy
26.87810696551149,healthy
26.903737561906915,healthy
26.861619568065336,healthy
27.13559023489386,healthy
26.76943954553242,healthy
26.974490471020776,healthy
27.051821162620097,healthy
26.87040342948674,healthy
26.775031491525528,healthy
26.928760146518858,healthy
27.1022642340613,healthy
27.008990450069977,healthy
26.857931752264413,healthy
26.871008261439833,healthy
27.14781578467222,healthy
27.032193020498575,healthy
27.22663664306199,healthy
27.11296028652329,healthy
26.995151990097963,healthy
27.02222026533665,healthy
26.942704948881545,healthy
27.151147506171515,healthy
26.96459544997765,healthy
26.91864955657945,healthy
26.60647695054818,healthy
26.761820940759833,healthy
26.920636167908796,healthy
26.81741911986994,healthy
26.692939339748722,healthy
27.05084975723219,healthy
26.802207348473594,healthy
27.065297728942703,healthy
26.992880501983876,healthy
26.98877313006154,healthy
27.07921421058801,healthy
26.61879219859149,healthy
26.802340797791658,healthy
26.80014476709535,healthy
26.85071165545168,healthy
27.034278945967223,healthy
27.095585791791905,healthy
27.2269230790593,healthy
26.946151367317636,healthy
26.85425518718755,healthy
27.021343730429866,healthy
26.83813087392786,healthy
26.853147035554002,healthy
26.737579064590552,healthy
27.11000227252959,healthy
26.846279397884636,healthy
27.10364483897076,healthy
27.28593687355562,healthy
26.826361326726587,healthy
26.94955553447228,healthy
27.1958803802319,healthy
26.81385624529587,healthy
27.00535965578838,healthy
26.94087725476808,healthy
26.849172090439414,healthy
26.76595623847426,healthy
26.960283553039403,healthy
26.796095521726162,healthy
27.144405272970552,healthy
26.833531575621016,healthy
26.87048374430564,healthy
27.01520366518609,healthy
26.896105867142698,healthy
26.933369710681045,healthy
26.92742908797202,healthy
26.765374065355374,healthy
27.079494771420556,healthy
26.483553407614956,healthy
26.877827394774936,healthy
26.984107922447887,healthy
26.906123629071292,healthy
26.371640705233443,healthy
26.652779575915453,healthy
26.739722928454952,healthy
26.79216455552541,healthy
26.938767327167188,healthy
26.948213313390124,healthy
27.08645973888142,healthy
27.087307010637193,healthy
26.87744673364349,healthy
27.068101815966365,healthy
26.970209365577098,healthy
26.809074305064126,healthy
26.774024550409994,healthy
27.182616248918695,healthy
27.018689242805763,healthy
27.015923104686188,healthy
27.03271827141617,healthy
26.937932333342754,healthy
26.861826852687052,healthy
27.052297860666812,healthy
27.140698156915146,healthy
26.8274736529812,healthy
26.9553659357353,healthy
26.80636713587114,healthy
26.895309020110428,healthy
27.13455594246304,healthy
26.996901546145608,healthy
26.9185792412931,healthy
26.885737484485844,healthy
26.683663770904708,healthy
26.701539360827283,healthy
26.931565695984506,healthy
26.67713842987042,healthy
26.69646398470628,healthy
26.97761365410258,healthy
26.935312954935604,healthy
26.43529713702213,healthy
26.90846342961,healthy
26.83944108545082,healthy
26.954954346401117,healthy
26.81716932541318,healthy
26.89847006922149,healthy
26.709105348132542,healthy
26.86546244107183,healthy
27.0487842635871,healthy
26.950436356617157,healthy
26.794709146793842,healthy
26.780866932885576,healthy
26.704498619167786,healthy
26.76700198184309,healthy
27.064781273288148,healthy
27.20319724424172,healthy
26.884444922292474,healthy
26.90195913704328,healthy
27.136426323101354,healthy
26.856142056120635,healthy
26.934928787418436,healthy
27.055888463622313,healthy
26.88386466885613,healthy
26.854616068889317,healthy
26.99453529142253,healthy
26.770461422147946,healthy
26.749507276736544,healthy
26.80502081905096,healthy
26.934238277424882,healthy
26.875249235109628,healthy
26.86498891961397,healthy
27.162532021082022,healthy
27.117240143770996,healthy
26.982544566338746,healthy
27.05476292149932,healthy
26.63648398824394,healthy
26.901871720738832,healthy
27.036096532974813,healthy
26.623903253989294,healthy
27.015609612886585,healthy
26.78914270862634,healthy
26.85571936319345,healthy
27.040558250380275,healthy
27.0242005960204,healthy
26.96097033154403,healthy
26.74918571094433,healthy
26.75476158159173,healthy
26.899750597932627,healthy
27.059380626378715,healthy
26.91359660028517,healthy
27.063716127327915,healthy
27.186027675910857,healthy
27.0130361879982,healthy
27.04872728810747,healthy
26.64727547014146,healthy
26.919621619580045,healthy
26.94567662507222,healthy
26.7051502213149,healthy
27.097207031643972,healthy
27.11687747733413,healthy
26.713499691000706,healthy
27.18412230191984,healthy
26.8545505593405,healthy
26.85190637906463,healthy
27.011664970856824,healthy
27.091892737590307,healthy
26.92763576218483,healthy
26.86066225173755,healthy
27.083859055923575,healthy
26.82414982853869,healthy
27.085901518749584,healthy
26.639185397298572,healthy
27.05572898391306,healthy
26.896404476287916,healthy
26.775968193647063,healthy
26.7046168865324,healthy
26.989987129383664,healthy
27.093331733455372,healthy
26.723108899864435,healthy
27.02246423217508,healthy
26.882738754737723,healthy
26.592319435116785,healthy
26.811840098234402,healthy
