heart_rate,spo2,status
90.44247990388811,94.97830694020949,healthy
102.27714495152338,93.90302340285344,healthy
103.02594285979059,93.83526536812779,healthy
103.86502040171732,94.03660803008073,healthy
120.12084490988596,93.60302247695616,healthy
120.94241575536793,92.77329691012555,healthy
118.62095980694694,93.21838945104723,healthy
123.22223955162245,94.12701737438005,healthy
124.62240917564124,94.03319218187853,healthy
123.30388996123327,94.5069151921434,healthy
114.25245412624406,91.82514144766705,healthy
112.88961129359636,91.58167819342232,healthy
113.6645546426093,91.77977995401935,healthy
145.11315598889237,94.72988821933423,healthy
145.8853614441641,95.06352656191164,healthy
118.80064711883163,93.16705221704636,healthy
143.81105840086607,94.74634806602792,healthy
119.43068028373824,93.34890505378324,healthy
120.56127077724032,92.70193877478582,healthy
120.04473898125391,93.75026956283185,healthy
112.47418051116622,95.76525052872557,healthy
113.5154353230588,94.89847673981401,healthy
113.67286603987233,95.2539798358248,healthy
103.24436836576199,94.1164943201963,healthy
101.71453311539891,93.32343440683216,healthy
102.2785902181017,93.41400573765183,healthy
102.82956939506865,93.95333259919309,healthy
112.92134031698303,94.61967984367188,healthy
112.09840296963627,94.96445261683331,healthy
111.99431418562452,94.43652545196167,healthy
118.02526022607958,94.90259124857508,healthy
118.72750803143444,95.52691787419091,healthy
118.73284572266513,95.9581373996503,healthy
111.05997210952344,96.22447062624603,healthy
111.13818432643062,95.8219603518317,healthy
110.41110687506945,95.53596089355652,healthy
89.59130852616417,94.44028819703684,healthy
90.83665326435658,95.4121176643616,healthy
90.69443437742643,94.35890274792294,healthy
90.23432992581253,95.6307620732902,healthy
122.21044253570015,94.28926918861765,healthy
122.69363555024547,94.10637872761654,healthy
121.52632057118666,93.66352086966502,healthy
137.33911375194182,95.15228934051284,healthy
137.436338521583,95.2720033201549,healthy
139.5210759652772,94.847269070592,healthy
137.87165069391986,95.57846722216763,healthy
125.92318777918992,93.18062005949994,healthy
112.49045805714462,94.98852055517416,healthy
111.50939067223469,94.29531416679417,healthy
112.59764010070224,95.32003364071447,healthy
126.76588083672091,93.00622674768752,healthy
118.20796147604975,91.79147724853529,healthy
118.32956576533891,91.92965543231959,healthy
118.30737334385154,91.74563009241855,healthy
125.6275390017749,93.2996156443726,healthy
127.01034496623005,92.8317015099307,healthy
108.40658006826895,93.06908820856286,healthy
107.33306424950844,92.13217854014222,healthy
108.28795483164139,93.34308244703766,healthy
108.62844795640933,92.84366129296866,healthy
99.6625143727478,93.91525499516048,healthy
98.8573327376285,93.22220684427204,healthy
81.51224939856839,94.62529586528552,healthy
100.06062269442775,94.4562128639186,healthy
80.6544645410614,95.24918927170347,healthy
77.9383310583999,95.47924040183109,healthy
79.88759554350058,96.34044928997177,healthy
78.92305367054632,95.78978191868207,healthy
78.68943469928213,95.86702567347905,healthy
81.74640551867601,95.59462478749842,healthy
103.02949953836433,95.44015016929687,healthy
113.05638316776519,96.11434557870564,healthy
114.44162084097492,95.80545195754169,healthy
103.22787445597594,96.08230281256529,healthy
113.95439694931792,96.12549382538238,healthy
103.55063976529448,95.97135704667754,healthy
78.48308694794925,93.93791562841268,healthy
78.124480242377,94.21754073183389,healthy
103.78859957928273,96.29757663112802,healthy
79.88906950251528,93.74645858240284,healthy
96.74234902868582,92.1151857915024,healthy
123.71729165759865,91.5480967306295,healthy
96.5963709429333,93.05714470668912,healthy
96.9083049467007,92.92540604253443,healthy
97.43367685437947,93.66726856755301,healthy
96.34662103924958,91.61591185462666,healthy
94.63579265386794,91.81998420403919,healthy
96.49944496313064,91.63238041171255,healthy
127.2220720653129,91.95513143342485,healthy
123.64795734871389,91.29701251144803,healthy
127.71193048561815,92.38627212255666,healthy
126.58478592602737,91.23554050745994,healthy
127.55893420514035,91.25318421345678,healthy
134.62173051868425,92.71303961784946,healthy
133.9324685279334,92.24219027127829,healthy
134.63812089036762,93.04134755328789,healthy
124.2392592934919,91.20966813047248,healthy
106.27684568042855,94.88064154856177,healthy
106.98904220384821,95.97455575148088,healthy
106.1196016314182,94.61607559399565,healthy
89.75686961227028,96.17489205155779,healthy
119.74565599435986,94.84490752600878,healthy
120.26345578819287,94.96235608620283,healthy
120.09403110666624,94.36713796968013,healthy
105.84607672717175,95.18074675671643,healthy
90.5801487926621,95.46247817886447,healthy
112.73049245568355,94.3926547600598,healthy
112.4657942555693,95.17247963603349,healthy
113.89469067093869,94.44197761623853,healthy
138.12586991727431,93.22216237847267,healthy
138.73755897154282,94.07681029953373,healthy
138.1214249333891,93.94876231300198,healthy
89.26837930568203,95.82343281229373,healthy
129.22121558952867,94.79782074851437,healthy
124.71303509575807,93.37230704501941,healthy
130.2415213391107,95.10125077507956,healthy
128.3474391571192,95.4157489292578,healthy
129.9636378487293,94.45328899007177,healthy
123.2887607085615,92.70740355151132,healthy
124.28669561035677,93.936547816964,healthy
69.53863333779952,95.62362384411682,healthy
69.42340797192992,96.23610819961807,healthy
70.78799914597418,95.31969453727284,healthy
108.07193506177778,95.33225314014472,healthy
107.23357585821283,94.69586296680008,healthy
108.30419622707039,94.99086833025616,healthy
121.82190956490805,95.42957297873342,healthy
121.38619302214437,96.14007032575591,healthy
122.13759308507254,95.61850468970266,healthy
102.7793787627804,96.74381763801748,healthy
99.76305745621845,96.33846238486895,healthy
101.11342693201327,96.51233728622186,healthy
99.90324319688054,95.53007414911366,healthy
99.70896297343562,96.60168669980095,healthy
82.52603094227932,97.91249268638012,healthy
102.23593124527397,95.86663943642208,healthy
82.19950518497936,98.20016799505947,healthy
83.36144788413786,97.88108113231284,healthy
103.32319181146916,95.84984704469973,healthy
102.45591541984598,96.4302364936805,healthy
105.01892383058666,97.4387426354348,healthy
104.43341187551964,97.13500219829783,healthy
104.63549723745028,97.35294416518757,healthy
105.26409188256333,95.38138634971617,healthy
104.49712383308675,96.2543156166824,healthy
105.07806100906232,96.57714568352928,healthy
113.0154343829586,94.88556507893131,healthy
111.75257861284068,95.10030054217707,healthy
111.45785375134747,95.61867349155504,healthy
111.77959430887103,94.54765269379885,healthy
113.35788002922631,95.84956014953264,healthy
111.68630964025614,95.05113921013927,healthy
112.10728957096889,96.08882755274038,healthy
109.45905163931064,94.84037605176816,healthy
111.04330488418333,95.31030359134805,healthy
109.9956848222224,95.15127920256053,healthy
105.37795148799593,96.23077623325622,healthy
108.89419214882764,96.795521046784,healthy
112.84892650751172,94.80778500311902,healthy
103.92561863891085,95.75466631613239,healthy
113.01556427445776,94.69306507579299,healthy
119.5565939956389,95.248160404867,healthy
111.92260060945578,94.85351512993516,healthy
114.51336077773708,94.55897467052827,healthy
103.48073510289713,95.1163474356654,healthy
113.94096453722442,96.3880495406555,healthy
108.53144348543327,95.95676549553157,healthy
109.15680778781137,95.63281295227766,healthy
119.02902802442591,94.82180805082457,healthy
116.63496366373366,94.595622735856,healthy
109.29450484983836,95.0799661633138,healthy
116.45260493474238,95.68608828701217,healthy
115.20806536030013,95.79815482840243,healthy
109.78457802459494,94.57445702396647,healthy
110.89493068272294,94.59694746634159,healthy
103.83825427103442,94.16985416515152,healthy
109.8555766559181,95.49549062325781,healthy
110.02769879525482,94.81113303593978,healthy
114.82558148455321,95.58614862315328,healthy
110.35396978499382,95.42182019747425,healthy
112.5141620058179,95.73191836911596,healthy
110.31127234960582,95.46930498225905,healthy
114.56601544409327,96.22545254329518,healthy
119.57276794057454,95.30319899608928,healthy
119.59636705898436,95.33672397427578,healthy
107.02839824791975,95.01556290764879,healthy
110.37507738505178,94.77452255280713,healthy
112.00050874249693,94.21954038559241,healthy
102.87731136292561,94.91552573072339,healthy
111.5042978462302,94.60719714479102,healthy
111.72956009349117,94.79648706809493,healthy
106.09671292643533,95.08215738271541,healthy
107.56007309140286,95.71451510518537,healthy
109.26785348933227,94.7756395582868,healthy
111.62882428456396,94.65700387305957,healthy
108.79728842839631,96.73281606358336,healthy
110.59288963911351,94.45750675976572,healthy
118.69769547823452,95.1130044535994,healthy
112.03107092644483,95.30096263896966,healthy
112.9223877712998,94.86306112684905,healthy
116.47833208015838,95.78961932010017,healthy
114.56229393249683,94.96272913118068,healthy
108.47845310593584,95.2040362277172,healthy
112.03770753840064,94.82619950515733,healthy
110.9431703488922,95.17396111167325,healthy
107.9499839323702,95.46081984873206,healthy
113.5524794841131,94.93067690419458,healthy
112.42388464643753,94.41434382593408,healthy
115.5498271680065,95.3781525192713,healthy
112.53273212934805,94.66103390813197,healthy
107.8707555441366,95.48779567471547,healthy
112.87358783405674,94.44802366354739,healthy
108.41944638888566,95.09738896409884,healthy
112.80418368555587,93.84562610849865,healthy
109.88776273672453,94.37049478872389,healthy
117.37995521909264,94.90225812833788,healthy
110.99957327431719,95.73783273324877,healthy
110.42984294854925,95.65309650761445,healthy
107.4146218813452,95.51455865835712,healthy
111.37871101722608,95.29897895156424,healthy
120.61201996339005,95.6298837083739,healthy
113.60354113817228,94.4717210968089,healthy
108.67440733736389,95.77837246453323,healthy
115.63264291037095,95.10689441364185,healthy
111.5984997917279,94.53588019382845,healthy
111.68450633398105,96.26106606791433,healthy
114.57994882698567,95.191384413174,healthy
109.35026866083669,95.0697485136843,healthy
111.24606327724912,95.11182989230467,healthy
108.57281129873797,95.1558568127766,healthy
115.59472864537584,95.35866520634328,healthy
112.70432382268893,94.41301978086362,healthy
108.11453816658694,95.17758551614675,healthy
108.90441324969109,95.07862001032944,healthy
111.03198132298489,94.18212723402277,healthy
110.84842890705632,95.59848743112434,healthy
113.58405083689044,94.63455772424466,healthy
113.05736295446776,95.45059071907309,healthy
108.52550678149673,94.87783949136607,healthy
109.75005343969204,95.16556234403792,healthy
112.74896493653475,94.94400344872759,healthy
116.1213672233078,94.66638704071785,healthy
110.47961740452965,95.00215051166275,healthy
111.54109980315637,94.57085199032625,healthy
114.29251854609555,95.4473167530404,healthy
109.98627213994133,94.95705135418699,healthy
111.23797371711316,95.12869659003711,healthy
109.15932048145322,95.03954326434182,healthy
109.99315296005042,95.78903734825107,healthy
113.42893080024731,94.86691858683221,healthy
119.68140478419306,95.07711589063749,healthy
112.85298564906357,95.6324351065362,healthy
109.0373193936489,95.86339684828116,healthy
106.26137774505342,95.59328698293447,healthy
114.71051684361505,94.17535812358024,healthy
112.90572487259934,94.50439808879526,healthy
110.93617640379003,95.9500076828876,healthy
112.73257505537595,94.66991129417663,healthy
110.37021342921537,94.25305804520592,healthy
108.62485220536358,95.51586589396169,healthy
112.20253696041549,94.42624452016156,healthy
113.84025350074567,95.34910704526067,healthy
112.2359201056385,94.82757819503699,healthy
107.98854183186903,95.64542165289741,healthy
120.07463030633983,94.73394903477343,healthy
110.37488412418678,95.32481550968915,healthy
112.75980293886269,94.61941167550489,healthy
111.24808408693599,95.20736348329461,healthy
114.53223531354992,94.87888535710599,healthy
111.96872431769576,94.90889121211862,healthy
112.4956645281504,94.67530448655941,healthy
109.38942695529899,94.48142040666048,healthy
109.56776389554335,95.06965234493703,healthy
110.04515843227395,94.59101329037415,healthy
109.83988167630585,94.92923379381621,healthy
107.75482169505491,95.64285706632015,healthy
114.16683999544553,94.56328449873858,healthy
106.85956669590352,95.666640738959,healthy
111.09049170093178,94.97313480470605,healthy
116.2982842998019,95.77523305524372,healthy
110.29386730613817,95.55034515930132,healthy
108.53815486080568,95.68197494112287,healthy
114.27438445968001,94.52356328681942,healthy
119.67817476766878,95.82582349711649,healthy
112.9487818895374,94.80726699011538,healthy
117.91278067978477,94.9049715830184,healthy
103.92088153022264,95.12398768182504,healthy
112.88944054554477,95.94697302439862,healthy
110.34567279860688,95.06448780080753,healthy
106.31393469810654,95.7849119093689,healthy
114.16042996142255,95.09310136113896,healthy
109.43055021747735,95.54100092701417,healthy
112.11720648666684,94.81341783360944,healthy
111.6851964224852,95.26282232019898,healthy
108.27526024188927,95.19127806842394,healthy
116.23810876267999,95.22571425216087,healthy
108.31091689436614,94.42837916789956,healthy
109.26173261607953,95.35308192616556,healthy
110.63892459365454,94.29828398944669,healthy
112.95159230684203,94.28497731043967,healthy
111.94643401992546,94.81002393924274,healthy
112.10657062791347,94.73055129532149,healthy
113.05303276920908,95.37361978478181,healthy
105.20776977587482,95.168321506816,healthy
112.92016485907132,95.35895725525792,healthy
111.10024060032013,95.10732874222528,healthy
111.96366078061526,95.46804466438071,healthy
107.21790288672756,95.69000883390822,healthy
113.62751118981447,96.07861850858217,healthy
112.24251384578146,94.74215387959899,healthy
107.25612836486354,95.20030112102552,healthy
110.57412706445302,94.51349744582694,healthy
114.58052574780943,96.62729625613592,healthy
110.18264131316398,95.11661898401701,healthy
115.14723411447237,94.88130310783873,healthy
113.6057578181653,95.57368455845756,healthy
113.27285051956277,94.95342913103477,healthy
110.18738964148508,96.52713558967147,healthy
109.61155604180244,94.77013903385179,healthy
114.86222330612856,94.61454614187573,healthy
104.70780777379844,95.07061805976143,healthy
108.65913721307466,94.98397093578765,healthy
111.39379236149425,95.38890844474275,healthy
110.54153319857309,94.99759464566111,healthy
109.00290038509488,95.39948499228778,healthy
115.43895691247597,94.58805882546046,healthy
112.02319263985093,95.13809570684204,healthy
112.7825732091843,95.34107227212637,healthy
113.64651142708124,95.5121491526747,healthy
110.84605960253388,94.77557331118761,healthy
107.06730682200335,95.08850850873614,healthy
106.41394856932776,95.96221216412734,healthy
105.13599523133351,95.68145706050115,healthy
109.96716916859542,95.15264216470901,healthy
114.85590681026918,94.65419610776995,healthy
112.90270081995736,95.43712783594533,healthy
109.96628684955515,94.58139973182492,healthy
108.37441962430047,94.75546070732904,healthy
108.87133479174344,95.11231458233094,healthy
106.3190321040173,95.69573735573702,healthy
110.83305220855311,95.3365800562904,healthy
110.30475590959873,95.61730932128084,healthy
108.45645549241135,94.6576509146802,healthy
110.43326373380211,95.55199039481187,healthy
106.2448002839974,95.07375698413617,healthy
110.39433499255615,94.75283057878906,healthy
110.44221940871263,94.29685708054751,healthy
108.32728321743767,94.8258401094439,healthy
115.34456106382413,94.81368918319949,healthy
113.33548552143282,93.74402604671972,healthy
104.39617392744796,94.99669149409203,healthy
110.4918627450112,94.80808013116413,healthy
106.61735511794046,95.704328397186,healthy
117.07670806117623,95.3367505698734,healthy
115.2308542365271,95.51465996903505,healthy
111.34994541949496,94.9223278650163,healthy
109.45571916565102,95.77618496809347,healthy
106.34964530022008,95.31031261056236,healthy
110.7657085606348,95.21807373377595,healthy
113.99637089451501,96.26684782934038,healthy
108.27876397298142,94.60697225009832,healthy
115.35468143446208,95.85372478110382,healthy
107.78322289016117,95.45298616027566,healthy
106.7944652668416,95.26024424615234,healthy
108.50993257807212,94.34975923538674,healthy
104.43897700820011,94.9102286300958,healthy
106.83499973429369,95.20413946737621,healthy
118.83207350114543,94.36915570519069,healthy
107.30599647464129,95.33635959029691,healthy
107.08275311098218,95.89633254565247,healthy
107.68345901854208,95.36380036662739,healthy
104.54065174766481,95.2449765423345,healthy
112.80989015469353,95.2716887297975,healthy
106.3880013414464,94.37910117598122,healthy
108.5960593070051,94.93664149839032,healthy
110.9559889433861,95.97841553758127,healthy
112.4125920762968,94.72185206925623,healthy
111.55186674618434,95.46337442201882,healthy
114.91529698122763,95.13620018320817,healthy
112.79668118554123,95.25926519737247,healthy
113.22045772180302,95.14746058917751,healthy
107.79811398529262,95.94429044198327,healthy
112.98855273778062,94.70707010227693,healthy
108.8737266355435,94.70771485913946,healthy
113.94109459800772,94.0800779266102,healthy
110.23955957912514,95.1340960160101,healthy
107.43196779952548,94.40776410892867,healthy
114.32597566775277,94.8622072522341,healthy
103.70641800929675,95.15236569910009,healthy
118.48936553862022,94.96460295911719,healthy
104.6113294066576,94.67662026929716,healthy
114.90641711851097,94.14893548788316,healthy
117.28764067684743,95.51225678506812,healthy
110.18122096979803,95.71091954485553,healthy
110.94523248197488,94.19621780658804,healthy
117.95097958109658,94.27000365027791,healthy
114.34498740215312,95.75645892485585,healthy
112.11357243531825,95.3135971768982,healthy
111.74337232967902,96.09656104491701,healthy
110.69316354022743,95.63438436153353,healthy
113.40075839444184,95.6231836173355,healthy
111.76648482328424,95.80757805102188,healthy
113.13792216687878,95.7522074726852,healthy
106.58322158073493,95.31022747869083,healthy
108.69049131184883,94.19049065863638,healthy
105.12524068231272,94.48050572474128,healthy
107.90768574143777,95.97254483906315,healthy
114.57375132882981,94.20858830407408,healthy
108.74842366677517,94.8504961482886,healthy
111.82468344726746,95.43477794243229,healthy
109.05699471982108,94.6521729640063,healthy
110.54631650622524,95.4860469263976,healthy
115.52900692702414,94.75992433995087,healthy
107.31882606162242,95.22680265427024,healthy
110.23868736135721,96.52224438677572,healthy
108.86023839527093,95.35155561125913,healthy
113.02316744463195,95.26808621333865,healthy
111.58017252087544,95.18742851565797,healthy
111.98438577433099,95.02414069266642,healthy
107.53807025549148,94.52615287470924,healthy
108.83898988834915,94.42027198981968,healthy
110.99520282086,95.03961124862802,healthy
108.65138801188763,95.50741062259432,healthy
110.16313113839044,95.62078770010756,healthy
121.37377971320944,94.70077650148092,healthy
116.5470434145885,94.75371923507406,healthy
109.41706206894727,95.9724188353964,healthy
106.35739981917283,94.26286873823443,healthy
109.66484658788383,95.55540779459535,healthy
107.30420037863308,94.68885867186081,healthy
107.51703666581285,95.4164089714426,healthy
107.79240475016107,95.16547897641857,healthy
111.07080557255624,94.50029146689242,healthy
114.79842380831516,95.71541204929852,healthy
111.56926558126047,95.27505003122484,healthy
109.52715062053626,95.20590950596356,healthy
107.52500916526047,94.6820887505966,healthy
111.86021415626398,94.60053680756499,healthy
109.85488817011104,95.58796417418903,healthy
111.72318296748817,95.50553077404915,healthy
115.18011146426453,94.98987417177348,healthy
113.86449190963633,95.5792675569354,healthy
109.9238778052118,94.70355857796562,healthy
106.21603487902568,94.53491968338447,healthy
111.08021705800869,94.33267723587537,healthy
112.18109906906822,94.70864493075284,healthy
109.3457566964972,94.35935076287988,healthy
108.62344726759792,94.85545171543073,healthy
111.01175418947794,95.11728592647188,healthy
106.18598290987431,95.10546192478128,healthy
110.54680635139806,94.98226336705824,healthy
102.61595767272212,95.04927655767376,healthy
110.29396490163461,96.14856962894166,healthy
107.98430029901297,96.20733812297576,healthy
110.709686005543,94.4488866668653,healthy
111.17086902263095,94.68666816121635,healthy
108.90879337538783,94.41040500836823,healthy
107.81503533734674,94.70625844515992,healthy
109.75731625044274,95.47266712062117,healthy
106.61654850941865,96.45496487720985,healthy
113.31877319252693,95.40029487837033,healthy
109.27172216785003,95.92134444545864,healthy
109.97500001547978,95.26549375412476,healthy
106.85895938988979,94.63063362552444,healthy
107.56147447495687,94.83433109618164,healthy
117.58849226120073,95.2859332416555,healthy
113.9906431386822,94.7650814592172,healthy
103.71518011775672,94.80385700410906,healthy
106.00357123589033,94.87494342289213,healthy
111.4585447557614,94.84699979085032,healthy
112.51670055547987,95.0372908721214,healthy
115.9480634724056,95.30887243080616,healthy
106.53099890842142,96.61211473298245,healthy
115.57393633592267,95.67951693912376,healthy
112.89404781948545,95.16009396794797,healthy
108.25996123967077,95.98668157743187,healthy
107.83667789476272,95.23467109089835,healthy
112.05723442893242,94.96716008297473,healthy
109.6055325022819,95.07309315004997,healthy
108.9418445573326,94.92877303696493,healthy
109.46889589201385,94.9682757044632,healthy
113.8753909211284,94.17266468766947,healthy
104.68413010341501,94.93423040484494,healthy
113.33858491381658,95.7074814750567,healthy
107.98583075783591,95.89183798636049,healthy
110.60835284415352,95.17360984415815,healthy
107.94167364482475,95.89139479242235,healthy
110.28247054333113,96.35286732936179,healthy
104.86225245296636,94.84394692866869,healthy
111.32086179724352,96.4205388284546,healthy
110.23279750596869,94.61348066068076,healthy
107.41927427899762,95.34859805093129,healthy
112.57556619802519,95.70791992394733,healthy
115.04215194591164,95.51350765613839,healthy
107.1034340940296,94.868787120913,healthy
105.29196410764254,95.02131487733946,healthy
111.39708681516981,95.2674996016908,healthy
113.58420559413823,95.19904590634304,healthy
115.63048319104915,96.13678513935275,healthy
101.61452392555023,94.81877912642425,healthy
103.61751890624345,95.58930667206405,healthy
112.15240256157247,95.84602631810093,healthy
110.7439212415639,96.1263284843297,healthy
115.63294227599951,94.45684656070893,healthy
107.12556269554089,94.56400276010152,healthy
107.66757102605862,95.381496594038,healthy
103.98486790123728,95.01571579650852,healthy
112.87203507215084,94.62978943241191,healthy
112.07190828959462,94.91375066404169,healthy
111.37667851752288,94.64636731409291,healthy
111.58164994400256,94.57406440906786,healthy
109.14287064974683,95.12001422807514,healthy
112.11909553402546,94.0993029493753,healthy
111.35084399961363,95.08189320252593,healthy
104.06904438978195,96.41660198543825,healthy
111.67943344592442,95.35441356332214,healthy
104.46787664142589,94.39503141510086,healthy
107.03851415965366,95.32611656264373,healthy
108.73950423286993,95.37178252544034,healthy
109.99598696827172,95.41358494762883,healthy
104.96562952073391,94.66352463462304,healthy
106.42675438633566,96.3678137677113,healthy
106.72846615981975,94.03354918711503,healthy
111.2327382905767,94.60727858432843,healthy
104.61346455877874,95.35798535080752,healthy
108.3689232241625,96.33790063796356,healthy
110.36325914891806,94.73102019646154,healthy
107.05679003978042,94.7853840246021,healthy
106.01507257444304,96.00652423904609,healthy
110.44275055256449,94.92272664304126,healthy
110.35086002171037,95.61133746073038,healthy
110.97523439209439,95.50747019696153,healthy
112.37751759289424,94.69361205163011,healthy
106.21723358607181,96.04355993578889,healthy
112.02037959720028,95.54806682568116,healthy
106.31625323288068,94.03896496568932,healthy
112.70070178517176,94.88635561093113,healthy
111.19517027263906,95.3996618358445,healthy
109.82973724294493,94.59701546423064,healthy
111.49482667836084,94.82827566920236,healthy
105.62224620565253,96.44660367443248,healthy
107.36439914801059,95.258504030969,healthy
106.71906254404753,94.37323704624066,healthy
106.4455197657152,95.05501868734429,healthy
105.05402226084092,94.65320265164529,healthy
107.75631644546534,94.81920216977784,healthy
109.40134698906672,95.3021916970884,healthy
109.93123823355772,95.86110726251319,healthy
107.3998944027268,94.98433726034631,healthy
120.1341245981707,95.18113911771496,healthy
107.89494678103159,96.91093738816717,healthy
111.35254864051855,95.0241283220407,healthy
112.87495165755085,95.35619479768246,healthy
111.4405074759961,96.14134712742292,healthy
108.18930495525906,94.4279697104586,healthy
108.47087203838787,95.97781692025656,healthy
111.81104186838243,95.39873933582545,healthy
110.29289850685963,96.02492148319824,healthy
104.13592529083832,95.24400894468931,healthy
113.79649413214618,95.81196409282333,healthy
103.39357158877293,94.66635073477916,healthy
112.7255507076069,95.56659667582902,healthy
111.81802214987535,94.52056820768345,healthy
108.49934689506803,96.20394539146125,healthy
107.13757462685994,95.6533325678673,healthy
112.59278559584703,94.85825397662491,healthy
109.9117692633361,96.10968002614311,healthy
110.62576174886668,94.486764845141,healthy
109.23257333745227,95.40699015857194,healthy
107.3650801149199,94.42666049461722,healthy
112.79831090450298,96.17040053142395,healthy
113.49591085819169,95.32093652023332,healthy
111.00276065705515,95.56822129191816,healthy
106.08672463873452,95.7549955494982,healthy
107.45197371514037,96.38020314127822,healthy
112.85365831572697,95.05189669784185,healthy
107.36621003889239,96.17858868934505,healthy
107.27165561253533,94.33766434875736,healthy
105.61784484529532,94.28026122855279,healthy
110.94953184779645,95.29721905507297,healthy
109.81658504597985,95.52962178051501,healthy
114.13510173681817,96.19283366523779,healthy
111.98670248750845,94.91973664689817,healthy
115.13272926144947,93.94054159120488,healthy
111.56252933281013,95.38194751195846,healthy
109.78426373420425,94.74512305456663,healthy
104.49829292413409,96.89373454580614,healthy
114.42204533212963,94.45665571050628,healthy
108.1743585807729,95.60838980246207,healthy
110.20913703748649,95.29164850972616,healthy
109.44401449310122,95.22829836803844,healthy
110.67492574036162,96.267667711214,healthy
110.25005029769737,96.02917271732808,healthy
106.52268606278939,94.7831234110768,healthy
112.68517906542938,95.48514430614189,healthy
104.57874058264711,95.62480014849511,healthy
111.28494976865493,94.51035078368822,healthy
110.73011668653189,96.2505411341483,healthy
106.25336401530714,95.13849509659555,healthy
108.44258788105053,94.93348052472224,healthy
110.99666023407217,96.43385764248407,healthy
107.39858840259231,95.23887920202436,healthy
111.76024970528422,94.91773866278835,healthy
110.87703366217922,96.22703553688436,healthy
118.00690463585644,94.8678020157647,healthy
109.57348507876843,95.08301230718219,healthy
107.79204879156983,94.34180868463869,healthy
111.04599301873203,96.83566557069977,healthy
111.41340011682676,95.38942663531517,healthy
114.58047405758126,95.2060581428206,healthy
111.93915862260029,96.56982418362463,healthy
109.06618219223208,97.10839438756204,healthy
111.28061870848809,95.52631135806782,healthy
112.45049651415198,95.23649806284293,healthy
106.68053857341337,95.70233666051627,healthy
108.64369287751887,96.45788165389126,healthy
109.26283406017554,94.7859443547944,healthy
111.5755662843989,94.61023417847748,healthy
110.70646744130524,94.27287772476082,healthy
111.37186680287964,94.69637514229073,healthy
109.23274298116014,96.02190454598062,healthy
106.35221996964121,95.04006524595724,healthy
105.61845759642532,96.19325716988307,healthy
107.1578484248993,94.83964324137686,healthy
109.53045196116022,96.8511750917026,healthy
109.31208234218366,95.67255217136673,healthy
113.76434313976017,95.79250011139482,healthy
114.32850002532423,95.14560190277777,healthy
103.74932652605195,95.01000020628717,healthy
107.76663292504833,94.95802768788865,healthy
